2751902,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,32.1263889,-102.6416667,Unnamed: 8,Unnamed: 9,Unnamed: 10,Andrews,9/21/1968,132,Unnamed: 14,Unnamed: 15,Unnamed: 16
5421301.0,,,,,,30.731111,-101.387222,,,,Crockett,1943,614.0,,,
5421403.0,,,,,,30.67,-101.463612,,,,Crockett,1952,320.0,,,
5421407.0,,,,,,30.693611,-101.462501,,,,Crockett,1993,176.0,,,
5421605.0,,,,,,30.706389,-101.411389,,,,Crockett,1992,286.0,,,
5421606.0,,,,,,30.706389,-101.411389,,,,Crockett,1992,286.0,,,
5421608.0,,,,,,30.679722,-101.383055,,,,Crockett,1972,460.0,,,
5421801.0,,,,,,30.656945,-101.436111,,,,Crockett,1940,360.0,,,
5421905.0,,,,,,30.626667,-101.415556,,,,Crockett,1981,288.0,,,
5421907.0,,,,,,30.647222,-101.399167,,,,Crockett,1987,250.0,,,
5422102.0,,,,,,30.723889,-101.363889,,,,Crockett,1952,471.0,,,
5422105.0,,,,,,30.746667,-101.348611,,,,Crockett,1900,,,,
5422303.0,,,,,,30.745278,-101.259445,,,,Crockett,1923,660.0,,,
5422305.0,,,,,,30.720278,-101.291667,,,,Crockett,1940,,,,
5422406.0,,,,,,30.680833,-101.350001,,,,Crockett,1975,,,,
5422407.0,,,,,,30.680278,-101.349445,,,,Crockett,1975,99.0,,,
5422602.0,,,,,,30.702223,-101.270555,,,,Crockett,1950,,,,
5422801.0,,,,,,30.6475,-101.321667,,,,Crockett,1932,630.0,,,
5422802.0,,,,,,30.631389,-101.302501,,,,Crockett,1917,450.0,,,
5422902.0,,,,,,30.655278,-101.284167,,,,Crockett,1979,450.0,,,
5423101.0,,,,,,30.713889,-101.212501,,,,Crockett,1941,418.0,,,
5423103.0,,,,,,30.738889,-101.209167,,,,Crockett,1961,475.0,,,
5423106.0,,,,,,30.7130556,-101.2130556,,,,Crockett,1963,397.0,,,
