State Well Number,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Latitude DD,Longitude DD,Unnamed: 8,Unnamed: 9,Unnamed: 10,County,Drilling End Date,Well Depth (ft. below land surface),Unnamed: 14,Unnamed: 15,Unnamed: 16
5819513.0,,,,,,30.679722,-97.671111,,,,Williamson,1983,200.0,,,
6830810.0,,,,,,29.526,-98.3233056,,,,Bexar,1983,760.0,,,
6946503.0,,,,,,29.329167,-99.3325,,,,Medina,1983,1160.0,,,
6931701.0,,,,,,29.522778,-99.224722,,,,Medina,1983,260.0,,,
5850848.0,,,,,,30.13,-97.821944,,,,Travis,1983,450.0,,,
6830110.0,,,,,,29.62,-98.351945,,,,Bexar,1983,460.0,,,
6945105.0,,,,,,29.3675,-99.463056,,,,Uvalde,1983,1170.0,,,
6822403.0,,,,,,29.694722,-98.335556,,,,Comal,1983,1060.0,,,
6950110.0,,,,,,29.238611,-99.833611,,,,Uvalde,1983,375.0,,,
5850726.0,,,,,,30.152501,-97.833334,,,,Travis,1983,300.0,,,
6823103.0,,,,,,29.746389,-98.212778,,,,Comal,1983,440.0,,,
5857205.0,,,,,,30.110834,-97.918611,,,,Hays,1983,360.0,,,
6836130.0,,,,,,29.488611,-98.603056,,,,Bexar,1983,795.0,,,
5850731.0,,,,,,30.149722,-97.860556,,,,Travis,1983,438.0,,,
5804621.0,,,,,,30.9255556,-97.5397222,,,,Bell,1983,180.0,,,
5850722.0,,,,,,30.152223,-97.834445,,,,Travis,1983,380.0,,,
5828602.0,,,,,,30.548334,-97.541389,,,,Williamson,1983,800.0,,,
6829414.0,,,,,,29.566944,-98.484167,,,,Bexar,1983,710.0,,,
6828920.0,,,,,,29.5416667,-98.5108333,,,,Bexar,1983,360.0,,,
6940502.0,,,,,,29.454167,-99.062501,,,,Medina,1983,260.0,,,
5858412.0,,,,,,30.076667,-97.834445,,,,Hays,1983,720.0,,,
5857208.0,,,,,,30.109723,-97.928055,,,,Hays,1983,375.0,,,
6828611.0,,,,,,29.564723,-98.521667,,,,Bexar,1983,400.0,,,
6835505.0,,,,,,29.431389,-98.689722,,,,Bexar,1983,900.0,,,
6944205.0,,,,,,29.367778,-99.583055,,,,Uvalde,1983,516.0,,,
6948902.0,,,,,,29.265278,-99.038889,,,,Medina,1984,1978.0,,,
5849923.0,,,,,,30.1425,-97.881111,,,,Hays,1984,420.0,,,
6948303.0,,,,,,29.356667,-99.014445,,,,Medina,1984,1641.0,,,
6822808.0,,,,,,29.6425556,-98.307375,,,,Comal,1984,580.0,,,
5821502.0,,,,,,30.698611,-97.453612,,,,Williamson,1984,1060.0,,,
5849922.0,,,,,,30.1425,-97.880555,,,,Hays,1984,420.0,,,
6944204.0,,,,,,29.345556,-99.580278,,,,Uvalde,1984,982.0,,,
6947103.0,,,,,,29.346667,-99.210556,,,,Medina,1984,1050.0,,,
6829610.0,,,,,,29.5661639,-98.3863222,,,,Bexar,1984,811.0,,,
5820204.0,,,,,,30.73,-97.5469444,,,,Williamson,1984,590.0,,,
6938301.0,,,,,,29.490278,-99.258612,,,,Medina,1984,320.0,,,
5849924.0,,,,,,30.1425,-97.880833,,,,Hays,1984,420.0,,,
6938302.0,,,,,,29.489167,-99.258056,,,,Medina,1984,400.0,,,
6828921.0,,,,,,29.504445,-98.54,,,,Bexar,1984,855.0,,,
6837609.0,,,,,,29.4326667,-98.3975556,,,,Bexar,1984,1100.0,,,
6939101.0,,,,,,29.482222,-99.248056,,,,Medina,1984,400.0,,,
6945302.0,,,,,,29.349722,-99.387778,,,,Medina,1984,1535.0,,,
6945303.0,,,,,,29.359445,-99.3825,,,,Medina,1984,1410.0,,,
6942717.0,,,,,,29.255834,-99.842222,,,,Uvalde,1984,425.0,,,
6946405.0,,,,,,29.294722,-99.348889,,,,Medina,1984,1785.0,,,
5835318.0,,,,,,30.469722,-97.666667,,,,Travis,1984,550.0,,,
5820203.0,,,,,,30.746667,-97.549445,,,,Williamson,1984,680.0,,,
6826816.0,,,,,,29.5085778,-98.8000278,,,,Bexar,1984,900.0,,,
5850852.0,,,,,,30.161667,-97.818333,,,,Travis,1984,420.0,,,
5819626.0,,,,,,30.7048111,-97.6667417,,,,Williamson,1984,105.0,,,
5819308.0,,,,,,30.711112,-97.664167,,,,Williamson,1984,200.0,,,
5819309.0,,,,,,30.732222,-97.628611,,,,Williamson,1984,440.0,,,
5850737.0,,,,,,30.136111,-97.833889,,,,Travis,1984,400.0,,,
6816807.0,,,,,,29.781944,-98.062501,,,,Comal,1984,315.0,,,
5819625.0,,,,,,30.708334,-97.666389,,,,Williamson,1984,200.0,,,
6843818.0,,,,,,29.2653611,-98.6919722,,,,Bexar,1984,1950.0,,,
5850729.0,,,,,,30.13,-97.834722,,,,Travis,1984,320.0,,,
5850728.0,,,,,,30.141389,-97.849722,,,,Travis,1984,400.0,,,
6950208.0,,,,,,29.241389,-99.818611,,,,Uvalde,1984,294.0,,,
5828404.0,,,,,,30.564167,-97.588056,,,,Williamson,1984,600.0,,,
5819312.0,,,,,,30.725,-97.636945,,,,Williamson,1984,340.0,,,
5828708.0,,,,,,30.537222,-97.591667,,,,Williamson,1984,571.0,,,
6709112.0,,,,,,29.860556,-97.983055,,,,Hays,1984,217.0,,,
5858417.0,,,,,,30.047222,-97.867778,,,,Hays,1984,600.0,,,
6836131.0,,,,,,29.49,-98.601389,,,,Bexar,1984,824.0,,,
5858707.0,,,,,,30.012501,-97.858334,,,,Hays,1984,450.0,,,
5858507.0,,,,,,30.078611,-97.830833,,,,Hays,1984,740.0,,,
6826904.0,,,,,,29.5069444,-98.7733333,,,,Bexar,1984,900.0,,,
6951409.0,,,,,,29.196111,-99.748889,,,,Uvalde,1984,,,,
5858113.0,,,,,,30.114167,-97.855834,,,,Hays,1984,505.0,,,
5850739.0,,,,,,30.141667,-97.850001,,,,Travis,1984,400.0,,,
5835909.0,,,,,,30.416944,-97.653612,,,,Travis,1984,540.0,,,
5850851.0,,,,,,30.125555,-97.815001,,,,Travis,1984,550.0,,,
5850850.0,,,,,,30.125833,-97.815556,,,,Travis,1984,550.0,,,
5850849.0,,,,,,30.126111,-97.816389,,,,Travis,1984,550.0,,,
6830718.0,,,,,,29.5301444,-98.3539861,,,,Bexar,1984,874.0,,,
6842221.0,,,,,,29.358889,-98.821111,,,,Medina,1984,1437.0,,,
5857809.0,,,,,,30.010278,-97.945,,,,Hays,1984,240.0,,,
6834302.0,,,,,,29.465556,-98.765278,,,,Bexar,1984,525.0,,,
5835614.0,,,,,,30.458056,-97.641667,,,,Travis,1984,500.0,,,
5857917.0,,,,,,30.02,-97.898611,,,,Hays,1984,387.0,,,
6823318.0,,,,,,29.713612,-98.128611,,,,Comal,1984,620.0,,,
5835619.0,,,,,,30.440556,-97.643334,,,,Travis,1984,508.0,,,
5835620.0,,,,,,30.421389,-97.651112,,,,Travis,1984,440.0,,,
5857912.0,,,,,,30.003334,-97.881667,,,,Hays,1984,600.0,,,
6835104.0,,,,,,29.481111,-98.711112,,,,Bexar,1984,771.0,,,
5849921.0,,,,,,30.142778,-97.880833,,,,Hays,1984,420.0,,,
6838111.0,,,,,,29.496945,-98.337222,,,,Bexar,1985,727.0,,,
6938906.0,,,,,,29.3886111,-99.2644444,,,,Medina,1985,940.0,,,
5828710.0,,,,,,30.522778,-97.613612,,,,Williamson,1985,500.0,,,
5849925.0,,,,,,30.1258333,-97.9038889,,,,Hays,1985,1000.0,,,
6829611.0,,,,,,29.5664972,-98.3856889,,,,Bexar,1985,785.0,,,
6942716.0,,,,,,29.277778,-99.869167,,,,Uvalde,1985,270.0,,,
6939512.0,,,,,,29.441389,-99.183055,,,,Medina,1985,300.0,,,
5849926.0,,,,,,30.125278,-97.905278,,,,Hays,1985,609.0,,,
5828801.0,,,,,,30.509167,-97.562778,,,,Williamson,1985,762.0,,,
6837720.0,,,,,,29.394722,-98.489722,,,,Bexar,1985,1286.0,,,
6944203.0,,,,,,29.365834,-99.571389,,,,Uvalde,1985,913.0,,,
6833909.0,,,,,,29.3822222,-98.9108333,,,,Medina,1985,890.0,,,
6815912.0,,,,,,29.7545278,-98.141,,,,Comal,1985,180.0,,,
6837528.0,,,,,,29.4475,-98.425,,,,Bexar,1985,885.0,,,
5858508.0,,,,,,30.079167,-97.831111,,,,Hays,1985,740.0,,,
6829712.0,,,,,,29.523055,-98.483334,,,,Bexar,1985,851.0,,,
5820802.0,,,,,,30.628055,-97.557223,,,,Williamson,1985,600.0,,,
5858123.0,,,,,,30.109445,-97.841945,,,,Hays,1985,510.0,,,
6815909.0,,,,,,29.779444,-98.13,,,,Comal,1985,,,,
6830715.0,,,,,,29.5359222,-98.3353194,,,,Bexar,1985,690.0,,,
6835615.0,,,,,,29.428889,-98.649722,,,,Bexar,1985,760.0,,,
6835203.0,,,,,,29.462778,-98.701945,,,,Bexar,1985,540.0,,,
6835614.0,,,,,,29.423333,-98.659723,,,,Bexar,1985,760.0,,,
6938701.0,,,,,,29.412223,-99.356112,,,,Medina,1985,420.0,,,
6842116.0,,,,,,29.335556,-98.858056,,,,Medina,1985,1167.0,,,
6835710.0,,,,,,29.385556,-98.738056,,,,Bexar,1985,735.0,,,
5857307.0,,,,,,30.100556,-97.882222,,,,Hays,1985,470.0,,,
5858124.0,,,,,,30.1175,-97.841111,,,,Hays,1985,510.0,,,
6835711.0,,,,,,29.385,-98.738056,,,,Bexar,1985,710.0,,,
6844233.0,,,,,,29.334722,-98.578889,,,,Bexar,1985,1450.0,,,
5858212.0,,,,,,30.087778,-97.817222,,,,Hays,1985,800.0,,,
7046601.0,,,,,,29.3204972,-100.2448333,,,,Kinney,1985,860.0,,,
5828103.0,,,,,,30.605278,-97.611112,,,,Williamson,1985,595.0,,,
6938709.0,,,,,,29.406389,-99.358056,,,,Medina,1985,420.0,,,
6829415.0,,,,,,29.566389,-98.483611,,,,Bexar,1985,1078.0,,,
6950212.0,,,,,,29.230833,-99.803056,,,,Uvalde,1985,300.0,,,
5857308.0,,,,,,30.110001,-97.878611,,,,Hays,1985,405.0,,,
6828309.0,,,,,,29.594722,-98.506389,,,,Bexar,1985,1223.0,,,
5819620.0,,,,,,30.689167,-97.640278,,,,Williamson,1985,200.0,,,
5850730.0,,,,,,30.14,-97.838334,,,,Travis,1985,360.0,,,
5819310.0,,,,,,30.7325,-97.650001,,,,Williamson,1985,180.0,,,
5819622.0,,,,,,30.699722,-97.654445,,,,Williamson,1985,200.0,,,
5820301.0,,,,,,30.72,-97.536111,,,,Williamson,1985,600.0,,,
5850738.0,,,,,,30.134167,-97.853889,,,,Travis,1985,325.0,,,
5835422.0,,,,,,30.450834,-97.720555,,,,Travis,1985,250.0,,,
5835219.0,,,,,,30.459167,-97.668333,,,,Travis,1985,379.0,,,
5820205.0,,,,,,30.7175,-97.558334,,,,Williamson,1985,580.0,,,
5819307.0,,,,,,30.726111,-97.633889,,,,Williamson,1985,165.0,,,
5850754.0,,,,,,30.1341556,-97.8343333,,,,Travis,1985,412.0,,,
5819627.0,,,,,,30.703056,-97.656945,,,,Williamson,1985,200.0,,,
5835313.0,,,,,,30.471667,-97.643056,,,,Travis,1985,611.0,,,
6837521.0,,,,,,29.4180556,-98.4277778,,,,Bexar,1985,1489.0,,,
5836107.0,,,,,,30.470833,-97.622778,,,,Travis,1985,640.0,,,
5835810.0,,,,,,30.39,-97.68,,,,Travis,1985,580.0,,,
5835613.0,,,,,,30.444445,-97.654167,,,,Travis,1985,600.0,,,
5850840.0,,,,,,30.129722,-97.798334,,,,Travis,1985,498.0,,,
6837522.0,,,,,,29.4186111,-98.4280556,,,,Bexar,1985,1075.0,,,
6837524.0,,,,,,29.4286111,-98.4338889,,,,Bexar,1985,891.0,,,
5812603.0,,,,,,30.8036111,-97.5155556,,,,Williamson,1985,720.0,,,
5819906.0,,,,,,30.635278,-97.637778,,,,Williamson,1985,480.0,,,
6837523.0,,,,,,29.4180556,-98.4275,,,,Bexar,1985,1175.0,,,
6941104.0,,,,,,29.373889,-99.980278,,,,Uvalde,1985,70.0,,,
5812704.0,,,,,,30.752223,-97.618055,,,,Williamson,1985,170.0,,,
5812410.0,,,,,,30.826111,-97.611945,,,,Williamson,1985,357.0,,,
5819619.0,,,,,,30.688334,-97.644722,,,,Williamson,1985,220.0,,,
5835312.0,,,,,,30.459445,-97.665834,,,,Travis,1985,450.0,,,
5850229.0,,,,,,30.240556,-97.803889,,,,Travis,1985,350.0,,,
5850228.0,,,,,,30.238889,-97.801945,,,,Travis,1985,323.0,,,
5850227.0,,,,,,30.2375,-97.801667,,,,Travis,1985,325.0,,,
5850226.0,,,,,,30.236389,-97.800001,,,,Travis,1985,442.0,,,
5835319.0,,,,,,30.461389,-97.652223,,,,Travis,1985,490.0,,,
5812705.0,,,,,,30.763334,-97.596389,,,,Williamson,1985,190.0,,,
5835320.0,,,,,,30.461667,-97.654445,,,,Travis,1985,462.0,,,
5835311.0,,,,,,30.481111,-97.633611,,,,Travis,1985,620.0,,,
6941601.0,,,,,,29.292222,-99.884722,,,,Uvalde,1985,494.0,,,
5819616.0,,,,,,30.680833,-97.646111,,,,Williamson,1985,270.0,,,
5819311.0,,,,,,30.730555,-97.645834,,,,Williamson,1985,240.0,,,
5835323.0,,,,,,30.459167,-97.649722,,,,Travis,1985,520.0,,,
5820407.0,,,,,,30.702501,-97.625,,,,Williamson,1985,370.0,,,
5819618.0,,,,,,30.694722,-97.628055,,,,Williamson,1985,294.0,,,
5820408.0,,,,,,30.708334,-97.594445,,,,Williamson,1985,525.0,,,
5835314.0,,,,,,30.473611,-97.6425,,,,Travis,1986,620.0,,,
5835615.0,,,,,,30.453056,-97.663334,,,,Travis,1986,580.0,,,
5835315.0,,,,,,30.463334,-97.625833,,,,Travis,1986,579.0,,,
5835316.0,,,,,,30.462778,-97.625555,,,,Travis,1986,633.0,,,
5835321.0,,,,,,30.461945,-97.654167,,,,Travis,1986,,,,
5835612.0,,,,,,30.447222,-97.635,,,,Travis,1986,660.0,,,
6938201.0,,,,,,29.463056,-99.325833,,,,Medina,1986,402.0,,,
6931702.0,,,,,,29.520278,-99.216667,,,,Medina,1986,276.0,,,
6844110.0,,,,,,29.348056,-98.616112,,,,Bexar,1986,1886.0,,,
6943917.0,,,,,,29.250556,-99.645,,,,Uvalde,1986,1196.0,,,
5850844.0,,,,,,30.143334,-97.825,,,,Travis,1986,450.0,,,
5849920.0,,,,,,30.137778,-97.892778,,,,Hays,1986,420.0,,,
6938202.0,,,,,,29.459167,-99.317778,,,,Medina,1986,402.0,,,
5835621.0,,,,,,30.440278,-97.659723,,,,Travis,1986,505.0,,,
5819628.0,,,,,,30.685834,-97.656667,,,,Williamson,1986,200.0,,,
6841601.0,,,,,,29.328333,-98.890278,,,,Medina,1986,1660.0,,,
6951116.0,,,,,,29.236389,-99.748889,,,,Uvalde,1986,300.0,,,
5858509.0,,,,,,30.076111,-97.83,,,,Hays,1986,500.0,,,
5850414.0,,,,,,30.179722,-97.840834,,,,Travis,1986,425.0,,,
5835317.0,,,,,,30.495,-97.635556,,,,Williamson,1986,522.0,,,
6950614.0,,,,,,29.196667,-99.751112,,,,Uvalde,1986,250.0,,,
5850603.0,,,,,,30.168611,-97.786111,,,,Travis,1986,799.0,,,
5828711.0,,,,,,30.526389,-97.619167,,,,Williamson,1986,460.0,,,
5858419.0,,,,,,30.042222,-97.852778,,,,Hays,1986,700.0,,,
5850132.0,,,,,,30.2263889,-97.8413889,,,,Travis,1986,187.0,,,
6816302.0,,,,,,29.841111,-98.024722,,,,Hays,1986,390.0,,,
6950333.0,,,,,,29.220833,-99.754167,,,,Uvalde,1986,109.0,,,
6837443.0,,,,,,29.423055,-98.486111,,,,Bexar,1986,1252.0,,,
5843311.0,,,,,,30.346945,-97.660278,,,,Travis,1986,720.0,,,
7047403.0,,,,,,29.2925,-100.226944,,,,Kinney,1986,300.0,,,
5842929.0,,,,,,30.250556,-97.753889,,,,Travis,1986,561.0,,,
5842927.0,,,,,,30.250556,-97.753889,,,,Travis,1986,285.0,,,
5850746.0,,,,,,30.128611,-97.835278,,,,Travis,1986,320.0,,,
6816809.0,,,,,,29.771111,-98.073333,,,,Comal,1986,236.0,,,
6835506.0,,,,,,29.453056,-98.701112,,,,Bexar,1986,700.0,,,
6949305.0,,,,,,29.246389,-99.880278,,,,Uvalde,1986,850.0,,,
5842310.0,,,,,,30.357501,-97.757223,,,,Travis,1986,680.0,,,
5836503.0,,,,,,30.456112,-97.570278,,,,Travis,1986,858.0,,,
6835106.0,,,,,,29.482222,-98.714167,,,,Bexar,1986,760.0,,,
6835105.0,,,,,,29.481667,-98.712778,,,,Bexar,1986,750.0,,,
6841501.0,,,,,,29.311112,-98.926944,,,,Medina,1986,1653.0,,,
6944807.0,,,,,,29.268333,-99.564445,,,,Uvalde,1986,1200.0,,,
6841502.0,,,,,,29.310556,-98.926667,,,,Medina,1986,1632.0,,,
5835622.0,,,,,,30.44,-97.659723,,,,Travis,1986,540.0,,,
5858213.0,,,,,,30.112223,-97.798889,,,,Travis,1986,1010.0,,,
5849919.0,,,,,,30.138056,-97.892778,,,,Hays,1986,420.0,,,
6829211.0,,,,,,29.600278,-98.433055,,,,Bexar,1986,260.0,,,
6943307.0,,,,,,29.344722,-99.630278,,,,Uvalde,1986,834.0,,,
6837526.0,,,,,,29.4319444,-98.4358333,,,,Bexar,1986,1223.0,,,
6837525.0,,,,,,29.429167,-98.433889,,,,Bexar,1986,1150.0,,,
6829713.0,,,,,,29.523333,-98.482778,,,,Bexar,1986,848.0,,,
5820803.0,,,,,,30.6273333,-97.5600833,,,,Williamson,1986,610.0,,,
6956301.0,,,,,,29.234445,-99.010834,,,,Medina,1986,1950.0,,,
6829614.0,,,,,,29.5642194,-98.3848417,,,,Bexar,1986,810.0,,,
5820409.0,,,,,,30.676389,-97.613612,,,,Williamson,1986,200.0,,,
5820410.0,,,,,,30.676389,-97.613612,,,,Williamson,1986,128.0,,,
6829613.0,,,,,,29.5648167,-98.3855583,,,,Bexar,1986,815.0,,,
6947505.0,,,,,,29.325833,-99.181944,,,,Medina,1986,1560.0,,,
6829930.0,,,,,,29.5138889,-98.3977778,,,,Bexar,1986,515.0,,,
6943306.0,,,,,,29.358612,-99.628055,,,,Uvalde,1986,915.0,,,
6837527.0,,,,,,29.4325,-98.435834,,,,Bexar,1986,926.0,,,
6828816.0,,,,,,29.53915,-98.5740278,,,,Bexar,1986,742.0,,,
5849917.0,,,,,,30.138889,-97.885,,,,Hays,1986,420.0,,,
6829927.0,,,,,,29.523055,-98.38,,,,Bexar,1986,660.0,,,
6829612.0,,,,,,29.5653111,-98.3861,,,,Bexar,1986,817.0,,,
5820411.0,,,,,,30.676389,-97.613612,,,,Williamson,1986,72.0,,,
6936706.0,,,,,,29.400556,-99.620278,,,,Uvalde,1986,700.0,,,
5819912.0,,,,,,30.652223,-97.651945,,,,Williamson,1987,62.0,,,
6835405.0,,,,,,29.437778,-98.721389,,,,Bexar,1987,405.0,,,
5827833.0,,,,,,30.541111,-97.679167,,,,Williamson,1987,115.0,,,
5819911.0,,,,,,30.652223,-97.651945,,,,Williamson,1987,91.0,,,
5827834.0,,,,,,30.541111,-97.679167,,,,Williamson,1987,50.0,,,
6833614.0,,,,,,29.4452778,-98.9011111,,,,Medina,1987,940.0,,,
6945406.0,,,,,,29.319444,-99.47,,,,Uvalde,1987,1500.0,,,
5819910.0,,,,,,30.652223,-97.651945,,,,Williamson,1987,165.0,,,
6938501.0,,,,,,29.458056,-99.318055,,,,Medina,1987,480.0,,,
5827533.0,,,,,,30.563334,-97.673055,,,,Williamson,1987,300.0,,,
5804810.0,,,,,,30.909723,-97.568055,,,,Bell,1987,165.0,,,
5849916.0,,,,,,30.138611,-97.885,,,,Hays,1987,420.0,,,
5819516.0,,,,,,30.707778,-97.670278,,,,Williamson,1987,90.0,,,
5858413.0,,,,,,30.070555,-97.833611,,,,Hays,1987,740.0,,,
5813301.0,,,,,,30.860556,-97.398334,,,,Bell,1987,1140.0,,,
6950325.0,,,,,,29.223055,-99.761945,,,,Uvalde,1987,160.0,,,
6950324.0,,,,,,29.2206667,-99.7613472,,,,Uvalde,1987,180.0,,,
6950321.0,,,,,,29.221944,-99.762778,,,,Uvalde,1987,160.0,,,
5820805.0,,,,,,30.645278,-97.5725,,,,Williamson,1987,420.0,,,
6950211.0,,,,,,29.224722,-99.813056,,,,Uvalde,1987,160.0,,,
6816808.0,,,,,,29.7830556,-98.0661111,,,,Comal,1987,290.0,,,
5822402.0,,,,,,30.673333,-97.365001,,,,Williamson,1987,1222.0,,,
6829212.0,,,,,,29.607223,-98.422778,,,,Bexar,1987,355.0,,,
6835507.0,,,,,,29.455834,-98.695834,,,,Bexar,1987,700.0,,,
5827835.0,,,,,,30.541111,-97.679167,,,,Williamson,1987,25.0,,,
6943109.0,,,,,,29.350556,-99.741945,,,,Uvalde,1987,434.0,,,
5827226.0,,,,,,30.583889,-97.679722,,,,Williamson,1987,340.0,,,
6951118.0,,,,,,29.225278,-99.738889,,,,Uvalde,1987,206.0,,,
6842506.0,,,,,,29.3081667,-98.8148333,,,,Medina,1987,1445.0,,,
5857607.0,,,,,,30.045,-97.884445,,,,Hays,1987,320.0,,,
6935806.0,,,,,,29.411389,-99.670555,,,,Uvalde,1987,400.0,,,
5835423.0,,,,,,30.445278,-97.710834,,,,Travis,1987,380.0,,,
6939201.0,,,,,,29.488611,-99.201112,,,,Medina,1987,300.0,,,
5812901.0,,,,,,30.758889,-97.503889,,,,Williamson,1987,863.0,,,
6829925.0,,,,,,29.5162694,-98.3973694,,,,Bexar,1987,525.0,,,
4061705.0,,,,,,31.004445,-97.461945,,,,Bell,1987,180.0,,,
6830714.0,,,,,,29.5358861,-98.3354639,,,,Bexar,1987,650.0,,,
6938803.0,,,,,,29.397222,-99.323611,,,,Medina,1987,500.0,,,
5857310.0,,,,,,30.114723,-97.882222,,,,Hays,1988,400.0,,,
6849101.0,,,,,,29.249722,-98.974167,,,,Medina,1988,2075.0,,,
5835324.0,,,,,,30.458889,-97.659445,,,,Travis,1988,510.0,,,
5857309.0,,,,,,30.113889,-97.884445,,,,Hays,1988,360.0,,,
6950214.0,,,,,,29.220833,-99.798611,,,,Uvalde,1988,61.0,,,
6830520.0,,,,,,29.578055,-98.331389,,,,Bexar,1988,777.0,,,
5857509.0,,,,,,30.0725,-97.920278,,,,Hays,1988,258.0,,,
6938607.0,,,,,,29.430833,-99.276944,,,,Medina,1988,220.0,,,
6701901.0,,,,,,29.916389,-97.913889,,,,Hays,1988,300.0,,,
6938605.0,,,,,,29.450278,-99.290834,,,,Medina,1988,200.0,,,
6946705.0,,,,,,29.262925,-99.3563222,,,,Medina,1988,1600.0,,,
6938304.0,,,,,,29.468889,-99.276667,,,,Medina,1988,300.0,,,
6828520.0,,,,,,29.554228,-98.563581,,,,Bexar,1988,704.0,,,
6938702.0,,,,,,29.376667,-99.351112,,,,Medina,1988,840.0,,,
6939905.0,,,,,,29.403334,-99.141111,,,,Medina,1988,565.0,,,
6842117.0,,,,,,29.345834,-98.841389,,,,Medina,1988,1257.0,,,
5835721.0,,,,,,30.3930556,-97.7280556,,,,Travis,1988,1265.0,,,
5835623.0,,,,,,30.460834,-97.658612,,,,Travis,1988,560.0,,,
6841103.0,,,,,,29.370833,-98.967222,,,,Medina,1989,1431.0,,,
5850862.0,,,,,,30.138611,-97.826111,,,,Travis,1989,250.0,,,
6823225.0,,,,,,29.741389,-98.200834,,,,Comal,1989,400.0,,,
6834604.0,,,,,,29.42536,-98.753833,,,,Bexar,1989,664.0,,,
6825701.0,,,,,,29.5213889,-98.9647222,,,,Medina,1989,615.0,,,
5858218.0,,,,,,30.095,-97.815834,,,,Hays,1989,560.0,,,
5858220.0,,,,,,30.093334,-97.814445,,,,Hays,1989,700.0,,,
6943409.0,,,,,,29.3239083,-99.730475,,,,Uvalde,1989,882.0,,,
6823623.0,,,,,,29.704375,-98.1331028,,,,Comal,1989,738.0,,,
6943607.0,,,,,,29.326389,-99.638611,,,,Uvalde,1989,902.0,,,
6815910.0,,,,,,29.754445,-98.128889,,,,Comal,1989,110.0,,,
6823618.0,,,,,,29.7055556,-98.1347194,,,,Comal,1989,660.0,,,
6946907.0,,,,,,29.289722,-99.283889,,,,Medina,1989,1280.0,,,
6946906.0,,,,,,29.288889,-99.283611,,,,Medina,1989,1120.0,,,
6841902.0,,,,,,29.277778,-98.878611,,,,Medina,1989,1692.0,,,
6823617.0,,,,,,29.705834,-98.134445,,,,Comal,1989,917.0,,,
6834803.0,,,,,,29.412501,-98.799722,,,,Bexar,1989,680.0,,,
6825901.0,,,,,,29.504167,-98.903612,,,,Medina,1989,217.0,,,
6947703.0,,,,,,29.277222,-99.243889,,,,Medina,1989,1737.0,,,
6834802.0,,,,,,29.413334,-98.799722,,,,Bexar,1989,677.0,,,
6823616.0,,,,,,29.704375,-98.1331028,,,,Comal,1989,576.0,,,
6929908.0,,,,,,29.53,-99.376667,,,,Medina,1989,300.0,,,
5850859.0,,,,,,30.143056,-97.823055,,,,Travis,1989,,,,
6823508.0,,,,,,29.671389,-98.196111,,,,Comal,1989,225.0,,,
5812302.0,,,,,,30.8371722,-97.5333528,,,,Bell,1989,665.0,,,
6929907.0,,,,,,29.528889,-99.3775,,,,Medina,1989,341.0,,,
6830224.0,,,,,,29.620278,-98.304445,,,,Comal,1989,450.0,,,
6823619.0,,,,,,29.7074028,-98.136275,,,,Comal,1990,652.0,,,
6937304.0,,,,,,29.480833,-99.391389,,,,Medina,1990,600.0,,,
6830716.0,,,,,,29.5357417,-98.33545,,,,Bexar,1990,764.0,,,
6822606.0,,,,,,29.674722,-98.283889,,,,Comal,1990,325.0,,,
5828712.0,,,,,,30.510834,-97.607223,,,,Williamson,1990,600.0,,,
6824124.0,,,,,,29.724722,-98.118889,,,,Comal,1990,729.0,,,
6842118.0,,,,,,29.348056,-98.846389,,,,Medina,1990,942.0,,,
6701830.0,,,,,,29.891111,-97.929444,,,,Hays,1990,699.0,,,
6701817.0,,,,,,29.890556,-97.947778,,,,Hays,1990,121.0,,,
6815911.0,,,,,,29.771389,-98.131111,,,,Comal,1990,260.0,,,
6823624.0,,,,,,29.7073806,-98.1362528,,,,Comal,1990,787.0,,,
6701813.0,,,,,,29.891111,-97.929444,,,,Hays,1990,564.0,,,
6701812.0,,,,,,29.8902778,-97.9283333,,,,Hays,1990,554.0,,,
6843617.0,,,,,,29.298334,-98.661667,,,,Bexar,1990,1670.0,,,
6843616.0,,,,,,29.296389,-98.661389,,,,Bexar,1990,2326.0,,,
5857311.0,,,,,,30.113056,-97.8925,,,,Hays,1990,,,,
5836208.0,,,,,,30.474722,-97.580833,,,,Travis,1990,680.0,,,
6946802.0,,,,,,29.263056,-99.333334,,,,Medina,1990,1625.0,,,
5804811.0,,,,,,30.882778,-97.570278,,,,Bell,1990,251.0,,,
5804509.0,,,,,,30.9194444,-97.5425,,,,Bell,1990,215.0,,,
6938606.0,,,,,,29.417778,-99.271111,,,,Medina,1990,405.0,,,
5857811.0,,,,,,30.045,-97.961667,,,,Hays,1990,450.0,,,
6822910.0,,,,,,29.629444,-98.280833,,,,Comal,1990,268.0,,,
5849931.0,,,,,,30.145,-97.88,,,,Hays,1990,400.0,,,
5857506.0,,,,,,30.045,-97.961667,,,,Hays,1990,450.0,,,
5850860.0,,,,,,30.154167,-97.822778,,,,Travis,1990,500.0,,,
6836817.0,,,,,,29.407223,-98.553334,,,,Bexar,1990,1183.0,,,
6827529.0,,,,,,29.555001,-98.681944,,,,Bexar,1990,500.0,,,
6828310.0,,,,,,29.599445,-98.506112,,,,Bexar,1990,1235.0,,,
5849932.0,,,,,,30.145,-97.88,,,,Hays,1990,400.0,,,
