State Well Number,Latitude DD,Longitude DD,County,Date,Depth
4632902.0,31.508056,-103.030555,Ward,1947,120.0
4644403.0,31.320278,-103.618055,Reeves,1947,507.0
4637224.0,31.47,-103.423611,Ward,1947,200.0
4637225.0,31.459723,-103.418611,Ward,1947,133.0
4637311.0,31.486111,-103.401112,Ward,1947,149.0
4637322.0,31.486945,-103.409445,Ward,1947,216.0
4637105.0,31.468611,-103.475278,Ward,1947,220.0
4637326.0,31.462501,-103.408056,Ward,1947,100.0
4637302.0,31.481111,-103.396111,Ward,1947,100.0
4632607.0,31.558612,-103.034445,Ward,1948,335.0
5307301.0,30.969722,-102.136945,Pecos,1948,235.0
4636103.0,31.460001,-103.585556,Reeves,1948,590.0
4632606.0,31.565278,-103.038056,Ward,1948,302.0
4533504.0,31.421389,-102.938056,Ward,1948,157.0
4652402.0,31.1825,-103.595,Reeves,1948,194.0
4533505.0,31.423611,-102.939445,Ward,1948,157.0
4533506.0,31.425,-102.933889,Ward,1948,157.0
4636903.0,31.391945,-103.540834,Reeves,1948,520.0
4551204.0,31.2311111,-102.6880556,Pecos,1948,120.0
4615201.0,31.849167,-103.178611,Winkler,1948,90.0
4563803.0,31.001945,-102.205556,Pecos,1948,128.0
4644202.0,31.352223,-103.566944,Reeves,1948,600.0
4637316.0,31.460556,-103.38,Ward,1948,128.0
4562902.0,31.010001,-102.271111,Pecos,1948,230.0
4637603.0,31.451945,-103.403056,Ward,1948,150.0
4529702.0,31.525555,-102.485278,Crane,1948,90.0
4643902.0,31.278889,-103.635278,Reeves,1948,450.0
4533814.0,31.383334,-102.933889,Ward,1948,107.0
4664502.0,31.044722,-103.043889,Pecos,1948,165.0
4637221.0,31.476111,-103.427778,Ward,1948,90.0
4635801.0,31.408612,-103.699722,Reeves,1948,780.0
4632510.0,31.552778,-103.050556,Ward,1948,259.0
4644408.0,31.312778,-103.584445,Reeves,1948,865.0
4629714.0,31.518055,-103.466112,Ward,1948,158.0
4629711.0,31.535556,-103.486945,Ward,1948,400.0
4643603.0,31.305834,-103.635278,Reeves,1948,450.0
4525303.0,31.586389,-102.894167,Ward,1948,93.0
4640301.0,31.470278,-103.038056,Ward,1948,180.0
4644103.0,31.361667,-103.599722,Reeves,1948,680.0
4643601.0,31.320555,-103.635,Reeves,1948,509.0
4636503.0,31.433055,-103.574722,Reeves,1948,400.0
4501201.0,31.993889,-102.934722,Winkler,1948,135.0
4644411.0,31.301667,-103.610001,Reeves,1948,560.0
4643304.0,31.335,-103.651945,Reeves,1948,532.0
4637601.0,31.451667,-103.412501,Ward,1949,155.0
4533908.0,31.385278,-102.914445,Ward,1949,135.0
5306304.0,30.998889,-102.27,Pecos,1949,198.0
4636507.0,31.456389,-103.582222,Reeves,1949,484.0
4637404.0,31.444722,-103.475,Ward,1949,300.0
4651310.0,31.216112,-103.641111,Reeves,1949,400.0
5307103.0,30.9775,-102.229167,Pecos,1949,250.0
4534507.0,31.452778,-102.831111,Ward,1949,94.0
4644106.0,31.343334,-103.603612,Reeves,1949,525.0
4637109.0,31.499167,-103.461667,Ward,1949,125.0
4549202.0,31.228333,-102.926944,Pecos,1949,243.0
4608401.0,31.950001,-103.107501,Winkler,1949,166.0
4542601.0,31.312501,-102.770833,Ward,1949,64.0
4644203.0,31.3391667,-103.5788889,Reeves,1949,350.0
4636708.0,31.395,-103.625278,Reeves,1949,347.0
4624201.0,31.746667,-103.063612,Winkler,1950,175.0
4659907.0,31.025278,-103.666389,Reeves,1950,464.0
4533604.0,31.437778,-102.88,Ward,1950,135.0
5202605.0,30.958334,-103.756945,Reeves,1950,42.0
5203117.0,31.000556,-103.733889,Reeves,1950,27.0
4615309.0,31.853889,-103.129444,Winkler,1950,106.0
4533823.0,31.405556,-102.922778,Ward,1950,116.0
4637333.0,31.460278,-103.399167,Ward,1950,83.0
4542602.0,31.312501,-102.770833,Ward,1950,64.0
4542512.0,31.293611,-102.796667,Ward,1950,56.0
4608707.0,31.878055,-103.087222,Winkler,1950,160.0
4651301.0,31.231667,-103.657223,Reeves,1950,800.0
4501401.0,31.953334,-102.971111,Winkler,1950,120.0
4637323.0,31.458612,-103.399722,Ward,1950,90.0
4652105.0,31.224167,-103.624167,Reeves,1950,1000.0
4616125.0,31.842778,-103.085556,Winkler,1950,227.0
4616207.0,31.848889,-103.078611,Winkler,1950,200.0
4534404.0,31.451389,-102.836667,Ward,1950,94.0
4534401.0,31.454907,-102.834456,Ward,1950,100.0
4616505.0,31.793056,-103.075833,Winkler,1950,125.0
4527204.0,31.624133,-102.693411,Crane,1950,120.0
4644805.0,31.2725,-103.559167,Reeves,1950,500.0
4640102.0,31.492222,-103.109723,Ward,1950,110.0
5202308.0,30.968611,-103.763334,Reeves,1951,40.0
4631303.0,31.584445,-103.1275,Ward,1951,264.0
2757601.0,32.065001,-102.890556,Winkler,1951,101.0
4608102.0,31.998334,-103.109445,Winkler,1951,110.0
4637111.0,31.49,-103.460001,Ward,1951,160.0
4607402.0,31.932275,-103.2166917,Winkler,1951,130.0
4533822.0,31.408056,-102.926944,Ward,1951,135.0
4533512.0,31.425,-102.939167,Ward,1951,220.0
4533514.0,31.431389,-102.945556,Ward,1951,223.0
4632506.0,31.550001,-103.064445,Ward,1951,250.0
5203318.0,30.9975,-103.651945,Reeves,1951,347.0
4632505.0,31.549445,-103.064723,Ward,1951,248.0
4636101.0,31.480278,-103.615278,Reeves,1951,600.0
4652705.0,31.144722,-103.589167,Reeves,1951,600.0
4643903.0,31.2775,-103.651945,Reeves,1951,756.0
4659211.0,31.090278,-103.671944,Reeves,1951,450.0
4659210.0,31.085834,-103.681389,Reeves,1951,600.0
4659208.0,31.085278,-103.670278,Reeves,1951,450.0
4644101.0,31.3419444,-103.5955556,Reeves,1951,514.0
4651204.0,31.216944,-103.683611,Reeves,1951,733.0
4652701.0,31.135,-103.617222,Reeves,1951,600.0
4644501.0,31.3241667,-103.5438889,Reeves,1951,627.0
4660101.0,31.1161111,-103.5963889,Reeves,1951,560.0
4651206.0,31.223889,-103.692222,Reeves,1951,700.0
4644602.0,31.331944,-103.530833,Reeves,1951,830.0
4652703.0,31.1641667,-103.6144444,Reeves,1951,595.0
4636704.0,31.391667,-103.602501,Reeves,1951,760.0
4644603.0,31.332222,-103.537222,Reeves,1951,540.0
4637218.0,31.489445,-103.426389,Ward,1952,117.0
4616216.0,31.864167,-103.078055,Winkler,1952,225.0
4644204.0,31.352778,-103.571667,Reeves,1952,545.0
4651305.0,31.231111,-103.665556,Reeves,1952,490.0
4637219.0,31.488334,-103.424444,Ward,1952,121.0
4651304.0,31.247222,-103.649722,Reeves,1952,820.0
4645801.0,31.273611,-103.428333,Reeves,1952,276.0
4659308.0,31.111112,-103.649722,Reeves,1952,614.0
4616202.0,31.865834,-103.078055,Winkler,1952,215.0
4614301.0,31.874444,-103.257778,Winkler,1952,140.0
4537202.0,31.475278,-102.451945,Crane,1952,72.0
4651903.0,31.1530556,-103.6647222,Reeves,1952,623.0
4628802.0,31.511667,-103.544722,Reeves,1952,300.0
4608605.0,31.948056,-103.001667,Winkler,1952,11.0
4628801.0,31.5175,-103.574444,Reeves,1952,519.0
4537203.0,31.476389,-102.448611,Crane,1952,87.0
5203302.0,30.9597222,-103.6355556,Reeves,1952,400.0
4636202.0,31.495834,-103.545,Reeves,1952,650.0
4517501.0,31.673889,-102.930833,Winkler,1952,60.0
4659105.0,31.1022222,-103.7261111,Reeves,1952,600.0
5204403.0,30.946111,-103.5975,Reeves,1952,360.0
4659904.0,31.02,-103.637778,Reeves,1952,500.0
4659203.0,31.122222,-103.700278,Reeves,1952,540.0
4632807.0,31.5405556,-103.0658333,Ward,1952,271.0
4636201.0,31.485,-103.5775,Reeves,1952,700.0
4659909.0,31.023333,-103.656112,Reeves,1952,300.0
4607806.0,31.898056,-103.177778,Winkler,1952,250.0
2664801.0,32.015556,-103.054167,Winkler,1952,80.0
4635902.0,31.406389,-103.635556,Reeves,1952,585.0
4660405.0,31.083611,-103.621944,Reeves,1952,622.0
4639201.0,31.488889,-103.199722,Ward,1952,102.0
5204105.0,30.9838889,-103.6038889,Reeves,1952,350.0
4660205.0,31.108612,-103.581111,Reeves,1952,426.0
4656501.0,31.194445,-103.075833,Pecos,1953,400.0
4615501.0,31.818611,-103.206112,Winkler,1953,130.0
4615803.0,31.768889,-103.176667,Winkler,1953,468.0
