State Well Number,Latitude DD,Longitude DD,County,Date,Depth
7726416.0,28.555278,-99.850556,Dimmit,1914,383.0
6840402.0,29.438889,-98.108889,Guadalupe,1915,115.0
3411901.0,32.791111,-95.636389,Wood,1915,500.0
3930302.0,31.605278,-96.260556,Freestone,1915,26.0
7701613.0,28.955278,-99.888611,Zavala,1915,300.0
3914805.0,31.751667,-96.304167,Freestone,1915,26.0
3931410.0,31.5825,-96.246111,Freestone,1915,55.0
3442407.0,32.300556,-95.841111,Henderson,1915,21.0
3931406.0,31.557501,-96.221944,Freestone,1915,16.0
6705302.0,29.995834,-97.386667,Bastrop,1915,160.0
3449203.0,32.210834,-95.922222,Henderson,1915,27.0
7749701.0,28.153889,-99.967222,Webb,1915,300.0
3931202.0,31.625,-96.189167,Freestone,1915,48.0
7734304.0,28.489445,-99.787778,Dimmit,1915,601.0
3426803.0,32.532778,-95.830555,Van Zandt,1915,46.0
3916405.0,31.793334,-96.108889,Freestone,1915,32.0
6859621.0,29.046389,-98.639445,Atascosa,1915,714.0
3722801.0,31.626667,-94.321667,San Augustine,1915,27.0
3916401.0,31.823611,-96.086945,Freestone,1915,65.0
7734203.0,28.480833,-99.805278,Dimmit,1915,740.0
3922509.0,31.674444,-96.313889,Freestone,1915,150.0
7725803.0,28.519722,-99.918055,Dimmit,1915,232.0
7725901.0,28.530833,-99.8925,Dimmit,1915,300.0
5903207.0,30.964167,-96.706389,Robertson,1915,450.0
6720202.0,29.718333,-97.568333,Caldwell,1915,14.0
3922104.0,31.727222,-96.335556,Freestone,1915,53.0
7733201.0,28.4825,-99.947778,Dimmit,1915,250.0
3915404.0,31.799445,-96.229167,Freestone,1915,48.0
3921612.0,31.703056,-96.386389,Freestone,1915,47.0
3921605.0,31.705001,-96.385834,Freestone,1915,62.0
3735106.0,31.475833,-94.728333,Nacogdoches,1916,570.0
3710101.0,31.850556,-94.842778,Rusk,1916,60.0
3807507.0,31.924167,-95.1675,Cherokee,1916,35.0
7739401.0,28.434722,-99.236667,La Salle,1916,2300.0
6853701.0,29.145278,-98.482778,Bexar,1916,171.0
3464303.0,32.090556,-95.008612,Cherokee,1916,53.0
7734315.0,28.490556,-99.758334,Dimmit,1916,625.0
3704402.0,31.952501,-94.589722,Rusk,1916,31.0
3808701.0,31.899445,-95.1175,Cherokee,1916,31.0
3348611.0,32.305001,-96.017222,Henderson,1916,82.0
7734316.0,28.4925,-99.753334,Dimmit,1916,675.0
3921611.0,31.684167,-96.414445,Freestone,1916,29.0
3936801.0,31.391945,-96.565556,Limestone,1916,67.0
3737301.0,31.489722,-94.379444,Nacogdoches,1916,200.0
7702415.0,28.953334,-99.846389,Zavala,1916,512.0
3441108.0,32.356389,-95.974444,Henderson,1916,21.0
7726410.0,28.546945,-99.847222,Dimmit,1916,325.0
6727201.0,29.6030278,-97.6925,Guadalupe,1916,171.0
6725902.0,29.522778,-97.894167,Guadalupe,1916,120.0
6705207.0,29.970555,-97.443056,Bastrop,1916,260.0
6733103.0,29.488056,-97.981944,Guadalupe,1916,80.0
6848801.0,29.274444,-98.059445,Wilson,1916,135.0
3348503.0,32.330278,-96.079444,Henderson,1916,38.0
3542602.0,32.299167,-94.760278,Rusk,1916,30.0
6712504.0,29.805834,-97.562778,Caldwell,1917,60.0
5861603.0,30.077222,-97.378333,Bastrop,1917,40.0
7726424.0,28.548889,-99.855278,Dimmit,1917,315.0
6716404.0,29.808889,-97.107223,Fayette,1917,2000.0
7734603.0,28.437778,-99.781667,Dimmit,1917,680.0
6734903.0,29.395556,-97.770555,Gonzales,1917,341.0
7726901.0,28.523333,-99.781111,Dimmit,1917,550.0
6860821.0,29.040278,-98.576667,Atascosa,1917,840.0
7715905.0,28.753334,-99.135556,Frio,1917,1700.0
3427802.0,32.528611,-95.668611,Van Zandt,1917,47.0
7726811.0,28.504723,-99.826667,Dimmit,1917,700.0
7701307.0,28.983611,-99.899445,Zavala,1917,350.0
7818206.0,28.709445,-98.809723,Frio,1917,2114.0
3551603.0,32.181944,-94.663334,Rusk,1918,21.0
5838901.0,30.4111111,-97.2561111,Lee,1918,3.0
7805201.0,28.981944,-98.433889,Atascosa,1918,1429.0
7734205.0,28.496667,-99.798611,Dimmit,1918,670.0
3427102.0,32.601667,-95.748056,Van Zandt,1918,13.0
6712607.0,29.827778,-97.533055,Caldwell,1918,71.0
3434102.0,32.466944,-95.841945,Van Zandt,1918,20.0
5853906.0,30.152778,-97.409167,Bastrop,1918,40.0
6719404.0,29.686945,-97.745556,Guadalupe,1918,180.0
7715801.0,28.782222,-99.168889,Frio,1918,1750.0
5903811.0,30.88,-96.667222,Robertson,1918,800.0
6705503.0,29.927222,-97.428333,Bastrop,1918,250.0
7718402.0,28.701667,-99.850278,Zavala,1918,976.0
3732708.0,31.502223,-94.105834,San Augustine,1918,512.0
3542904.0,32.284445,-94.762223,Rusk,1918,36.0
6858401.0,29.051667,-98.864723,Frio,1919,115.0
6857314.0,29.093334,-98.904167,Medina,1919,77.0
6736803.0,29.387222,-97.583055,Gonzales,1919,1800.0
5831601.0,30.551945,-97.1475,Milam,1919,115.0
3923604.0,31.672222,-96.160278,Freestone,1920,65.0
7728702.0,28.536945,-99.618611,Dimmit,1920,1300.0
7725908.0,28.511945,-99.878889,Dimmit,1920,386.0
7726402.0,28.548334,-99.851112,Dimmit,1920,321.0
6849912.0,29.133611,-98.905001,Medina,1920,120.0
3931103.0,31.586111,-96.248611,Freestone,1920,35.0
3702206.0,31.988056,-94.813612,Rusk,1920,280.0
